Date,Open,High,Low,Close,Volume
2024-02-02,1422.6453963923934,1464.063815224382,1422.6453963923934,1446.9901123046875,19652588
2024-02-05,1450.0177530325548,1459.6961190035065,1421.007495677393,1428.452392578125,8814432
2024-02-06,1431.2565145548228,1431.2565145548228,1409.3933108861847,1417.309814453125,9047984
2024-02-07,1425.3752031215413,1438.8504181404362,1418.7491963623445,1431.554443359375,9296568
2024-02-08,1439.3467435794869,1448.752105824393,1417.0368932886952,1439.4708251953125,14694634
2024-02-09,1443.31729322881,1461.160204582695,1440.2896534634558,1450.0177001953125,12556798
2024-02-12,1450.017752117624,1450.2659153474915,1431.7529141646626,1441.679443359375,6674430
2024-02-13,1444.8063713272154,1468.1337156942295,1443.3173918995335,1454.3358154296875,7715594
2024-02-14,1446.7916226083244,1472.749520552248,1446.7916226083244,1470.4912109375,7117888
2024-02-15,1472.4516121931645,1473.8165098910026,1455.750276105359,1459.7952880859375,10006782
2024-02-16,1465.6271998466532,1466.1483668657747,1447.8339689108675,1449.843994140625,9767498
2024-02-19,1451.30825618237,1468.630001238923,1442.8458657695369,1463.17041015625,6729828
2024-02-20,1464.1880192365334,1464.659505178025,1451.0602075132597,1460.2174072265625,7117496
2024-02-21,1463.170510366537,1477.5888193115914,1446.8414171157522,1456.916748046875,12720292
2024-02-22,1457.3633484018678,1474.0398440634356,1447.2878974462733,1470.8634033203125,18493728
2024-02-23,1478.556551746289,1486.5474563697878,1472.4517119404402,1482.6512451171875,14438584
2024-02-26,1482.5768223248915,1483.5446346905887,1471.607959051116,1476.3974609375,7513106
2024-02-27,1472.1291493159845,1488.9297276070065,1467.1907251784094,1474.73486328125,10826044
2024-02-28,1472.1042938560004,1480.3185210789975,1439.5205099276588,1444.930419921875,8647950
2024-02-29,1454.2365988812116,1468.1088998815817,1443.8385832706604,1450.0675048828125,23628976
2024-03-01,1452.7475417409498,1488.979373154373,1451.7548888255135,1481.1622314453125,12132926
2024-03-04,1479.524373681886,1501.337897909408,1476.2982516112518,1496.3250732421875,10024420
2024-03-05,1494.7119691573153,1496.3250301461744,1475.1319146195472,1489.1778564453125,7107668
2024-03-06,1482.4775132325713,1497.9133152152726,1467.6373999640691,1491.9573974609375,7805676
2024-03-07,1491.9325571368477,1492.056638756749,1464.7091224345347,1468.059326171875,8315726
2024-03-11,1478.060156044582,1478.060156044582,1452.7475073010382,1455.82470703125,11277130
2024-03-12,1455.8248476863198,1477.0676458601297,1454.2614676999044,1464.5850830078125,9432678
2024-03-13,1468.9029635812572,1472.2034859914554,1417.2850129833478,1421.6527099609375,13522134
2024-03-14,1429.1224321842872,1437.882667347047,1415.0268084821887,1420.9578857421875,18571102
2024-03-15,1415.4733954219128,1422.694969713975,1402.5193474045138,1407.80517578125,19223818
2024-03-18,1409.5671563330236,1431.1325169373013,1406.1177116464064,1428.8990478515625,9169392
2024-03-19,1418.252849649116,1427.0378036957163,1406.8373411480031,1414.778564453125,8275764
2024-03-20,1417.458614341769,1434.3833942099568,1413.5625245390722,1433.142578125,8488806
2024-03-21,1441.8532357214951,1447.1887452733042,1434.060934378195,1440.3145751953125,13006936
2024-03-22,1439.321893152815,1449.2732629085035,1436.716179238339,1444.3348388671875,19527608
2024-03-26,1434.3835274360674,1441.7291835759677,1428.4276096750873,1430.983642578125,11415906
2024-03-27,1437.3614966588375,1488.9794509587407,1436.368843691532,1481.8819580078125,16326644
2024-03-28,1481.90676076149,1494.8856495085238,1467.786296896486,1474.933349609375,21854364
2024-04-01,1481.509712382751,1482.9986918329437,1471.6080232736622,1473.8663330078125,5013880
2024-04-02,1473.0968689675983,1483.0233977342266,1464.1629930776332,1476.025146484375,8910166
2024-04-03,1471.186101560143,1473.5436523631188,1458.1079713887636,1460.7880859375,7008292
2024-04-04,1468.878217464342,1468.878217464342,1439.3467919062653,1452.1768798828125,14490272
2024-04-05,1450.1417667351743,1459.9938949751336,1445.3025839763254,1449.3724365234375,7442298
2024-04-08,1452.226356281804,1480.0206375610207,1450.265891033407,1475.057373046875,8357118
2024-04-09,1478.060211901015,1478.8543827139297,1451.7549092714803,1452.896484375,7071414
2024-04-10,1455.5766564963697,1476.0749645358123,1455.5766564963697,1468.7044677734375,9138330
2024-04-12,1465.031599863232,1475.553696376268,1452.3255942645226,1456.3707275390625,15551012
2024-04-15,1450.2658952456557,1471.2356878788278,1435.6986653849476,1454.062744140625,12902062
2024-04-16,1442.6721581376476,1460.366269889981,1440.265047408789,1454.9810791015625,9366184
2024-04-18,1452.7475160786112,1475.082206281391,1448.6279823176308,1453.56640625,19005692
2024-04-19,1446.0720814485835,1463.1705049395248,1432.42310285773,1459.323974609375,15741778
2024-04-22,1461.6317610616636,1471.930535229808,1457.0160218672338,1468.9774169921875,10350362
2024-04-23,1468.1337674689391,1482.527235777458,1444.8561033979945,1448.603271484375,14605554
2024-04-24,1452.7475596039474,1457.7605053579202,1438.8504186169605,1439.5205078125,10462776
2024-04-25,1431.9018276580116,1457.189636393573,1430.9091747445573,1449.2484130859375,15943926
2024-04-26,1453.1943211694756,1454.2366552962403,1439.346860190818,1441.878173828125,9413848
2024-04-29,1439.3467183436048,1457.1152296530197,1439.3467183436048,1454.2613525390625,7247974
2024-04-30,1457.2144546560796,1472.178648628076,1452.1271085524606,1456.2218017578125,11474262
2024-05-02,1461.185178797564,1466.4710074185996,1453.368036621592,1455.7752685546875,14512646
2024-05-03,1460.1925152681529,1464.1134460205978,1405.745524232649,1423.46435546875,17226958
2024-05-06,1424.9533097670264,1429.4202480421582,1407.5818831415145,1409.095703125,7394208
2024-05-07,1405.571689953147,1410.311631866643,1381.772860502106,1391.17822265625,14517472
2024-05-08,1387.2325360419566,1422.4220356245855,1387.2325360419566,1408.1279296875,9439002
2024-05-09,1402.6186490602306,1413.2896685063718,1379.787630710347,1383.88232421875,11009612
2024-05-10,1386.4879762578594,1399.6406275450738,1377.8766636438304,1397.0845947265625,10505096
2024-05-13,1389.614931468387,1396.6379028351903,1373.8317248456565,1392.394287109375,8456620
2024-05-14,1390.6818338615062,1416.590049599915,1389.738862101979,1409.6414794921875,7188300
2024-05-15,1410.063563528233,1419.468926315315,1402.6435067088078,1405.86962890625,5046534
2024-05-16,1408.1278405018506,1417.012035618308,1387.75361519461,1414.8778076171875,14711774
2024-05-17,1412.5948920294334,1426.6408349602225,1402.8668442157614,1425.15185546875,10916476
2024-05-21,1415.1260338425998,1431.231803864575,1415.1260338425998,1425.57373046875,11176128
2024-05-22,1425.722663053995,1457.9838844507517,1425.722663053995,1449.9185791015625,10281604
2024-05-23,1447.8340020088174,1481.2615172416956,1444.3100355832012,1475.1319580078125,14608260
2024-05-24,1472.724715385057,1477.5638984586112,1465.2549777906745,1469.37451171875,7094776
2024-05-27,1469.3497180106694,1473.990419113941,1450.8119965034373,1455.4774169921875,6629010
2024-05-28,1457.2144512745626,1467.6373066821805,1442.0764946111178,1445.5010986328125,7820162
2024-05-29,1435.87248908715,1447.287997987601,1427.8815843874524,1430.1895751953125,7383556
2024-05-30,1424.9532474164846,1429.817270893488,1409.6663684202383,1414.3814697265625,13206858
2024-05-31,1420.7841589242364,1431.653659822201,1411.800601617005,1419.8907470703125,31069832
2024-06-03,1472.1043222829317,1503.3728901534053,1448.2806515244756,1499.228515625,21527942
2024-06-04,1487.0437791255476,1487.0437791255476,1349.3131842665357,1387.0091552734375,36709098
2024-06-05,1411.5524616660985,1420.6352601794422,1373.9308915121778,1410.3116455078125,17464890
2024-06-06,1424.4569533735907,1433.0929853880773,1410.9072166555904,1421.0819091796875,17855722
2024-06-07,1418.004611799037,1461.1850112482905,1416.0193060772324,1459.1500244140625,18558696
2024-06-10,1459.150058153404,1482.3781598703026,1457.2888339961758,1460.5894775390625,9251760
2024-06-11,1458.20717740815,1462.847878399236,1443.9874724286744,1445.9727783203125,11774902
2024-06-12,1446.7916974833406,1465.1557773484808,1444.48382780751,1452.5738525390625,10081742
2024-06-13,1461.1851486521073,1461.433311890669,1449.3725542618724,1454.4847412109375,9181160
2024-06-14,1459.199879544848,1468.8038455887872,1446.518713499826,1466.6944580078125,8157998
2024-06-18,1476.4224025999808,1476.4720837189377,1460.5399547367645,1470.1439208984375,7196766
2024-06-19,1476.571240472528,1476.571240472528,1445.3026730272272,1447.9332275390625,8725874
2024-06-20,1448.280730003189,1471.9554798675892,1439.446094050177,1462.8726806640625,16113776
2024-06-21,1462.7982011333013,1463.8652545834836,1429.9909727182371,1443.515869140625,31170360
2024-06-24,1434.9045699529108,1438.8503408924523,1426.9385064042085,1430.88427734375,8878386
2024-06-25,1432.3982039886682,1445.2282918111714,1430.412898092634,1443.46630859375,7045386
2024-06-26,1435.425808927042,1507.8149506909176,1434.5075565031482,1502.9013671875,22014882
2024-06-27,1502.6283145931025,1526.2038207675607,1494.9352546835423,1519.304931640625,28383030
2024-06-28,1519.7764812043604,1569.3842873036351,1519.7764812043604,1553.89892578125,28957336
2024-07-01,1551.0450507194453,1567.7960689891884,1544.2454023527885,1548.6875,7724306
2024-07-02,1557.968834801107,1561.9394466769938,1545.5606726889605,1553.6756591796875,7749246
2024-07-03,1554.8170660210362,1563.4283787351976,1531.440162014497,1541.019287109375,9049620
2024-07-04,1545.5606622734106,1555.983518377374,1539.4062623766438,1542.6075439453125,6837176
2024-07-05,1542.4088769403463,1586.755694667964,1536.6267221432645,1576.9532470703125,12269710
2024-07-08,1577.3255888697254,1596.9801663885871,1570.898185044045,1589.13818359375,9500806
2024-07-09,1585.8623208770043,1588.7410386525216,1568.887979750272,1578.5911865234375,6960002
2024-07-10,1583.281430895477,1585.7630632323037,1551.6654591589945,1572.5855712890625,7134578
2024-07-11,1575.8365135146928,1592.463449956501,1558.9614138424097,1569.036865234375,11940946
2024-07-12,1572.8586162043875,1593.3569240772113,1562.9320865975435,1584.9937744140625,12924784
2024-07-15,1592.6620057625546,1594.0517441522056,1573.8512804915936,1585.4901123046875,5329688
2024-07-16,1581.792452589091,1588.24469666931,1557.5965372882697,1564.669189453125,9386838
2024-07-18,1564.4210812674708,1582.1895936713806,1546.379565062024,1575.0177001953125,12298374
2024-07-19,1574.3475621142547,1578.293333314245,1541.3915329908289,1543.7242431640625,13140390
2024-07-22,1525.9557698439748,1526.203933085127,1488.2597977476694,1489.6495361328125,19674376
2024-07-23,1489.9719903646578,1494.6870915999891,1452.2511804820083,1476.96826171875,18052044
2024-07-24,1474.0895996286229,1498.4095963901725,1465.552808673545,1484.7109375,11913362
2024-07-25,1470.1189136102262,1489.4508041915794,1466.2227025912728,1481.4351806640625,12519876
2024-07-26,1481.4352554076795,1501.3131545447015,1479.4002684339398,1497.9381103515625,9859940
2024-07-29,1500.8416167163412,1516.2774189432153,1500.6679751498336,1508.9317626953125,7538550
2024-07-30,1505.8792447159435,1513.795627121447,1498.9058340677934,1502.03271484375,8228208
2024-07-31,1492.9499231376883,1499.3524857083617,1490.1208866802615,1494.364501953125,10057346
2024-08-01,1500.8913109431162,1506.8472288436842,1493.2479314401046,1504.1671142578125,10764222
2024-08-02,1493.9425575637474,1498.2357327232485,1482.3037269895096,1488.3092041015625,10268248
2024-08-05,1469.1262655731218,1472.9976360481728,1422.7197433328895,1436.6912841796875,17046704
2024-08-06,1444.4590050773538,1466.6447748995176,1440.6620347326757,1445.3524169921875,10236186
2024-08-07,1458.207118491354,1461.6814036613468,1450.7622216985117,1454.062744140625,8174568
2024-08-08,1446.816580877676,1454.2366377811502,1435.3018303695276,1438.478271484375,12387192
2024-08-09,1449.2732763644294,1465.6520496932055,1445.3026646483625,1463.46826171875,6249776
2024-08-12,1459.199797918004,1462.1777566892652,1447.0397996020206,1449.8936767578125,8184584
2024-08-13,1450.0178268110735,1459.2742672925806,1447.28803114191,1452.8717041015625,6265064
2024-08-14,1452.7973239887267,1461.1851932386814,1443.0195951522678,1451.1097412109375,6267466
2024-08-16,1457.8598362701878,1469.5235088888628,1447.337738823352,1467.339599609375,9416902
2024-08-19,1476.6025720306277,1492.3397678065596,1474.6105280885963,1482.4791259765625,13797742
2024-08-20,1491.268975771349,1497.942395948273,1484.0976661921163,1489.9990234375,8411808
2024-08-21,1487.30978907883,1501.8766102174725,1484.072717714687,1492.7132568359375,7769996
2024-08-22,1497.0210123494212,1500.5070892244864,1484.720165407205,1492.1654052734375,10445782
2024-08-23,1497.768063961028,1505.3128818837536,1492.4642955105633,1494.008056640625,9249654
2024-08-26,1500.9802618699923,1516.941539085057,1497.021098650585,1506.5828857421875,8816114
2024-08-27,1504.4912711730517,1507.4544123852302,1493.485179145279,1494.481201171875,6251156
2024-08-28,1499.0131426615155,1501.4782728482842,1487.0608784010917,1492.33984375,9610286
2024-08-29,1497.1205913811584,1530.885760314005,1488.0568158159556,1514.874755859375,38335358
2024-08-30,1527.89778785993,1533.599989641746,1497.3447635789732,1503.6197509765625,41620730
2024-09-02,1504.8647654458696,1520.7264647058682,1500.6316718721823,1510.2183837890625,11240852
2024-09-03,1515.1984708784903,1516.941509382377,1501.5031683479538,1503.1217041015625,10923800
2024-09-04,1494.7301447200666,1511.463362707152,1493.534966971581,1508.525146484375,11983304
2024-09-05,1513.0072347057646,1519.7054581926027,1481.1345314015284,1487.035888671875,16264168
2024-09-06,1486.5627588054049,1491.0448575756725,1455.8105811316243,1458.997802734375,19394228
2024-09-09,1460.666261949736,1464.07768593117,1449.809597840599,1456.63232421875,9010298
2024-09-10,1454.6901127162012,1466.1942153054945,1451.7766997689328,1455.7110595703125,10768260
2024-09-11,1457.2300550346945,1462.9073318760024,1441.7917138302157,1445.7259521484375,9760202
2024-09-12,1451.2039809867947,1480.088617533546,1440.1232367942907,1473.913330078125,22349376
2024-09-13,1470.526852936648,1477.2500011980833,1463.6542770635715,1466.766845703125,8711328
2024-09-16,1471.6723576050656,1475.0090069946318,1458.9232273463058,1465.4969482421875,5481774
2024-09-17,1468.1364260685732,1471.5975781970765,1460.790763828237,1466.4432373046875,5935328
2024-09-18,1464.1522884024148,1476.10455198121,1454.7399294679983,1457.6282958984375,8574714
2024-09-19,1460.4171894563085,1470.6264144806405,1449.7598031867433,1463.82861328125,16955902
2024-09-20,1468.136427109257,1489.0528890965668,1465.5218693608433,1480.0140380859375,30897320
2024-09-23,1485.0687739665293,1495.5270047691104,1483.026880271187,1487.434326171875,8832314
2024-09-24,1482.5786761041754,1494.530939532627,1481.9561623839436,1483.4501953125,17137444
2024-09-25,1477.9970102640052,1490.546862638843,1474.3116560624171,1488.0069580078125,7069002
2024-09-26,1484.7202013028073,1498.017070530802,1482.1305684499498,1491.9910888671875,18818998
2024-09-27,1493.0369361114394,1527.3747692811155,1486.06478230705,1520.1038818359375,20597478
2024-09-30,1513.3558880158446,1518.9086621673466,1468.5348969230115,1470.701171875,27008814
2024-10-01,1474.7599230273088,1482.0308103038055,1457.0057588364782,1458.997802734375,16431642
2024-10-03,1430.8602791168494,1443.634334423912,1396.4975195620746,1401.3780517578125,37757294
2024-10-04,1398.34020617394,1411.711728297617,1376.2782950115372,1381.0093994140625,37072876
2024-10-07,1387.9566419173104,1390.9447078848398,1355.9594355150189,1365.272216796875,22181340
2024-10-08,1367.513224520688,1395.4267642320656,1359.669551595401,1391.791259765625,17020808
2024-10-09,1391.9656892391697,1395.4019165531051,1367.040214025334,1369.1318359375,14310610
2024-10-10,1374.5352199766685,1380.4864268287754,1363.9774115920343,1365.595947265625,22358646
2024-10-11,1364.5501018082973,1377.7723178051706,1363.3797273571677,1366.6417236328125,7980122
2024-10-14,1373.962442591221,1374.5849563155427,1362.8070452852592,1367.0650634765625,12221432
2024-10-15,1353.1207855156183,1366.243302159234,1335.3666207605413,1338.678466796875,33762794
2024-10-16,1334.6695151768993,1358.574043806933,1332.3039628645522,1348.6884765625,20034438
2024-10-17,1360.2671814831224,1363.0062419523483,1346.6715786036464,1351.0291748046875,15543660
